,instagram_likes,instagram_followers,created_at,title
3763,3.0,176.0,2013-06-13T13:43:49Z,#cocacola #TagsForLikes #followforfollow #bestoftheday #instaphoto #implus_daily #primeshots #photooftheday #tagsta #instagood #instadaily #igers #igersoftheday #igs #instagramhub #instamood #instagrammer #bestoftheday #golook #instagramers #picoftheday #igdaily #webstagram #statigram #instatalent #tagstagramers
3764,1.0,65.0,2013-06-13T13:43:49Z,Wuhuu nimikokista!! #nimikokista #name #cocacola #anni
3765,1.0,148.0,2013-06-13T13:43:48Z,Det kun dig og mig cola #shareacokedk #cocacola #coke #cola #soda
3766,3.0,40.0,2013-06-13T13:43:48Z,#coke#cocacola#myname#happy#happyness#red#black#drink#softdrink
3767,0.0,134.0,2013-06-13T13:43:48Z,#cocacola #vainilla #refresco #lata
3768,5.0,498.0,2013-06-13T13:43:47Z,#cocacola #name #myname #ilaria #good #instagood #beautiful #picstich #me #likes4likes #tagsforlikes #nofilter #niggasbelike #amazing #tbt #tflers #jj_forum #jj #instagramer #kik #golook #supermarket Aaaah  Cocacola
3769,3.0,1180.0,2013-06-13T13:43:47Z,Menomale che esisti!
3770,1.0,261.0,2013-06-13T13:43:46Z,Voi avete il nome sulla coca COLA  io ho il nome d'arte sul porta SALE AHAHAHA BELLA #salemc#sale#coca#cola#cocacola#contenitore#del#sale ✌
3771,1.0,8.0,2013-06-13T13:43:45Z,#cocacola #indiana
3772,0.0,523.0,2013-06-13T13:43:45Z,#favourite #cocacola #zeroooo
3773,0.0,149.0,2013-06-13T13:43:45Z,#shareacoke #cocacola #cokename #coke #cola #cokebottle #bottle #happyface #essie #lilacism #nails #notd #crossearrings
3774,12.0,154.0,2013-06-13T13:43:44Z,#me#boy#coca#cocacola#cola#drink#Amica#friend#love#kebab#smile#happy#cool#face#hair#crazy#instagram#picoftheday#instagood#milan#followers#following#followme.. @alesssiotta @cirresss
3775,6.0,107.0,2013-06-13T13:43:44Z,#superstar #cocacola #milka #sweet #caffe #niam #eat #drink #home #boring #red #cute #instagram #instamood #instagramtagsdotcom  #good #like #followme
3776,3.0,257.0,2013-06-13T13:43:44Z,#cocacola #coke #glass #arabic #cultures #artsy #soda
3777,0.0,59.0,2013-06-13T13:43:43Z,#CocaCola #Awesome #McDonald's
3778,0.0,105.0,2013-06-13T13:43:43Z,I FOUND IT I FOUND IT #COKE #COCACOLA
3779,4.0,28.0,2013-06-13T13:43:42Z,#arbuz#cocacola. #mniam#Leże#sobie#a#później#idę#na#rowerek♥
3780,4.0,155.0,2013-06-13T13:43:42Z,#ich#bin#eine#prinzessin#coca #cola #cocacola #love #best #trink #funny #hamburg #germany #follow  #like #bestoftheday
3781,0.0,194.0,2013-06-13T13:43:42Z,#cool #colorful #cocacola #cola #4 
3782,3.0,99.0,2013-06-13T13:43:41Z,#thursday#eating#out#with#best#friend#summer#june#hungry#noon#delicious#tasteful#burgers#hamburgers#fries#cocacola#junkfood#enjoying#snack#food#instafood 
3783,2.0,23.0,2013-06-13T13:43:41Z,#cocacola#summer#friends#drink#ice
3784,2.0,200.0,2013-06-13T13:43:40Z,instagramer #instaaaaah #insta_crew #instapicture #instamillion #instagold #photolocker #instago #instagroove #ignation #instahub #original #golook #gang_family #insta_underdog #tagstagramers #all_shots #instapic  #centralfeed #tagsta #cocacola#amore#pace
3785,2.0,89.0,2013-06-13T13:43:40Z,#partagez #un #coca #cocacola #avec #Lisa #ouais! #coke #red #yeah
3786,0.0,347.0,2013-06-13T13:43:39Z,DIY Stools
3787,0.0,38.0,2013-06-13T13:43:39Z,#cocacola #queen #condividi #share
3788,0.0,39.0,2013-06-13T13:43:38Z,B+V=VSL #Bara #Vojta #cocacola
3789,0.0,36.0,2013-06-13T13:43:38Z,Hyggeligt med de her cola navne. #cocacola #smagergodt
3790,38.0,137.0,2013-06-13T13:43:37Z,#coke with#name my #love she is the#best #cocacola #drink
3791,0.0,129.0,2013-06-13T13:43:37Z,Uzun Bi aradan sonra tekrar buradayım... Turkey#turkry#bingöl#Almanya#hollanda#lonra#paris#beyrut#berlin#mersin#adana#ankara#antalya#taksim#istiklal#istanbul#izmit#izmir#bursa#milano#acimar#cocacola#avukat#ögretmen#rusya#cin#japonya#
3792,,,2013-06-13T13:40:37Z,. @CocaCola implantera du 17/06 au 17/09 un Coca-Cola Store en plein coeur de la gare Paris Montparnasse. #cocacola http://t.co/gY6qzgBR8o
3793,36.0,749.0,2013-06-13T13:38:18Z,#ootd #ontherun #sugarrush #coke #cocacola #esprit #spadrilles
3794,6.0,104.0,2013-06-13T13:38:18Z,Trink' ne Coke Mit deiner Mama. #Coke #Cocacola #MamaistdieBeste #followme #instashit #followtofollow
3795,0.0,17.0,2013-06-13T13:38:16Z,Its been a while my love #Coke #CocaCola #Yeee
3796,1.0,34.0,2013-06-13T13:38:16Z,#cocacola #coke #camera #camara #cocacolacamera #desing
3797,5.0,178.0,2013-06-13T13:38:15Z,Il Bomber ! #cocacola #top #bomber #condividiuna cocacola
3798,4.0,62.0,2013-06-13T13:38:15Z,Delimooo radost :)) #cocacola #ivana #jovana #coffee #friends #happiness #smile #summer #sunnyday #loveit @jovanakrunic
3799,7.0,117.0,2013-06-13T13:38:14Z,"Get it, kids?"
3800,1.0,22.0,2013-06-13T13:38:14Z,#cocacola #light
3801,1.0,71.0,2013-06-13T13:38:14Z,#cocacola #condividiquestacocacola #lavamp #amiga #citycamp #cifioi
3802,13.0,66.0,2013-06-13T13:38:13Z,I don't think I have enough!  #cocacola #realshit #toomuchlove #instagood #yum #loveofmylife #shareacoke #coke #cans #lush #instagreat #instagram #instapic #igdaily #iphonesia #delicious #relaxing #energy #ig #l4l #iphone #pictagram #refreshing #awesome ❤
3803,3.0,30.0,2013-06-13T13:38:13Z,#love #him #best #boyfriend #cocacola
3804,0.0,11.0,2013-06-13T13:38:13Z,#Révisions #cocacola #piscine #été
3805,7.0,144.0,2013-06-13T13:38:12Z,:) #share #a #coke #with #you #cocacola
3806,1.0,17.0,2013-06-13T13:38:12Z,#kirsty #cocacola
3807,1.0,110.0,2013-06-13T13:38:11Z,Comer coisas saudaveis é comigo mesmo #McDonalds #CocaCola #batata #NãoSeComeEmPazMais
3808,1.0,41.0,2013-06-13T13:38:11Z,#mms#CocaCola#Coke#Zero#pass#The#time#at#Work#Paris#Rainy#Day
3809,10.0,1753.0,2013-06-13T13:38:11Z,#cherrycola #cocacola #summer #drink #cold #yum #picoftheday
3810,7.0,212.0,2013-06-13T13:38:10Z,#Podeli#radost#CocaCola#Instagram :D
3811,8.0,43.0,2013-06-13T13:38:10Z,falling liquids
3812,0.0,8.0,2013-06-13T13:38:10Z,Na de pauze zo un de klas zitten :) #cola #cocacola #drinken #school #klas #verveling
3813,4.0,104.0,2013-06-13T13:38:09Z,#New #Grip #Bottle #pub #CocaCola #Coke #publicité attachante #LOL #Humour #Humor #XPTDR :)
3814,9.0,192.0,2013-06-13T13:38:09Z,#smile#fun#best#cocacola#njammm#like#izi#zivljenje :D
3815,6.0,50.0,2013-06-13T13:38:09Z,Romanticky obed s Tynou az do postele #kebab #food #lunch #studentlife #foodporn #cocacola #vanilla #damejidlo.cz #friend
3816,74.0,2066.0,2013-06-13T13:38:08Z,LoL
3817,5.0,149.0,2013-06-13T13:38:08Z,#prinzpi #cocacola
3818,1.0,106.0,2013-06-13T13:38:07Z,"@linebasse , @trinep89 og jeg læse til eksamen og vi får massere af moralsk støtte fra vores omgivelser! #cocacola #shareacoke"
3819,15.0,177.0,2013-06-13T13:38:07Z,#rea&cla #bestfriend #cocacola #iphone #life #instagramers #love #friend #day #instaday #instadaily #cool #fashion #yeah  #loveyou
3820,24.0,318.0,2013-06-13T13:38:07Z,Original.. #cocacola #coke #love #drink #summer #good #instagram #instagood #share #cool #a #me #sun #cola #instapic #instadrink #friends #school #glass #instadaily #food #family #zero #igers #with #instamood #followme #picoftheday #sweet #life
3821,2.0,128.0,2013-06-13T13:38:06Z,#day #13 #photochallenge #inside #my #bag #boring #photography #book #coke #can #pencil #case #black #red #aztec #cocacola
3822,2.0,77.0,2013-06-13T13:38:06Z,"Eitaaa, #Diadosnamorados com muitos #Presentes mereço tudo isso? #Minos #Instafoto #like4like"
3823,3.0,255.0,2013-06-13T13:38:04Z,#share #a #coke! #brother #sister #family #love #the #best! #cocacola.
3824,5.0,180.0,2013-06-13T13:38:04Z,Avslutnings fika!!
3825,9.0,109.0,2013-06-13T13:38:04Z,#cocacola #perfet #chef #lol #quotes #drink #instagood #instalove #like #love #like4like #tagsforlikes #iphonesia #igers #igersmilano #picoftheday #followme #followforfollow
3826,4.0,208.0,2013-06-13T13:38:03Z,#bff #sticker #cocacola
3827,4.0,326.0,2013-06-13T13:38:03Z,Mine cola. #cocacola #paris #colette #coletteparis
3828,6.0,119.0,2013-06-13T13:38:03Z,#fanta #shokata #love #it #blue #drink #cocacola #new #summerdrink
3829,4.0,121.0,2013-06-13T13:38:01Z,Sempre per Lilly v.v questo é sulla scrivania c: #love #friend #pen #myroom #Heart #homer #cocacola #taylorswift #swiftie
3830,26.0,7.0,2013-06-13T13:38:00Z,solo los fuentes saben esperar #like #usa #me #megusta #juntos #JustinbIeber #Eminem #forever #batman #Adidas #Nike #cocacola #Pepsi #swag #swagger #Moscow #bebé #baby #skate #kazan #Russia #friends #argentina #Buenosaires #Manchester
3831,0.0,28.0,2013-06-13T13:37:58Z,#Julie #coca #cola #CocaCola #bottle #Fan #collector #Collection #prenom #me
3832,1.0,5.0,2013-06-13T13:37:56Z,Nälkä iski #ranskalaiset #cocacola
3833,2.0,238.0,2013-06-13T13:37:54Z,#unhealthyday @ the #office. #cocacola #coke #walalang
3834,110.0,1085.0,2013-06-13T13:37:53Z,
3835,1.0,36.0,2013-06-13T13:37:52Z,Hipster madafa*a yeah... :) #cocacola #hipster #drink
3836,8.0,2002.0,2013-06-13T13:37:50Z,#vintage#old#retro#green#truck#car#fashion#stylish#nice#cool#fashionista#flowers#design#instamood#instagood#instagramers#instadaily#iphonesia#iphonegraphy#ig#igers#igdaily#tweegram#webtagram#bestoftheday#picoftheday#cocacola
3837,2.0,142.0,2013-06-13T13:37:49Z,#cocacola#coke#red#drink
3838,12.0,68.0,2013-06-13T13:37:48Z,"Meh, close enough  #close #enough #coke #cocacola #can #white #red #food #fff #fff #followme #followingback #followforfollow #l4l #likeforlike #livelaughlove #funny #name #love #returninglikes #igdaily #igers #instahub #instamood #instateen #happy #peace"
3839,0.0,80.0,2013-06-13T13:37:47Z,#Cafédamanha #Doritos #cocacola #Adorooo
3840,0.0,0.0,2013-06-13T13:37:45Z,#CocaCola massaaaa#
3841,11.0,110.0,2013-06-13T13:37:43Z,@cansuyenerr hatırladınmı bu günü?:p #instagram #webstagram #instamood #instagood #instafun #instafriends #instaturk #instaturkey #instabelgium #cocacola #fanta #mercedes #camellight #iphonesia #iphoneonly
3842,15.0,151.0,2013-06-13T13:37:41Z,#pool #party #pleaselike #pleasefollow #pleasecomment #sea #sky #sun #sexy #swag #smile #style #sunny #stupid #summer #shopping #sunnydays #streetwear #car #calamita #carliter #cocacola #clorhingline #comments #beach #beauty #beautiful #boyfriend #bestoftheday
3843,2.0,402.0,2013-06-13T13:37:41Z,And.... Opened it. #Coca-Cola #cocacola #cocacolalipgloss #lipgloss #lancomelipstick #lancome #niveasun #colossalkajal #Maybelline #arganoil #leestafford #morocco
3844,9.0,121.0,2013-06-13T13:37:40Z,#have#lunch#with#a#cutie#so#nice#weather##hot#sunny#love#this#day#so#much#xoxo#muhaha#cocacola#tagsforlikes#tagsforfollower#followme#a#girl#is#next#to#me :o #instagood#instahappy ♥
3845,14.0,74.0,2013-06-13T13:37:40Z,#love #instagood #enjoy #cute #instagramtagsdotcom #tbt #instamood #iphonesia #picoftheday #beautiful #igers #instadaily #tweegram #summer #instagramhub #follow #bestoftheday #happy #iphoneonly #igdaily #picstitch #webstagram #fashion #mum #loveyou #jj #followme #cocacola
3846,5.0,35.0,2013-06-13T13:37:39Z,#instalike#instagood#instadaily#wow#sky#white#cocacola#football
3847,1.0,28.0,2013-06-13T13:37:39Z,#Meal #Fideua #Mejillones #CocaCola #Wine #Caviar #SoFreakingDelicious
3848,1.0,61.0,2013-06-13T13:37:39Z,#CocaCola #my #name #czech #martin #drink #chill #cofein
3849,4.0,164.0,2013-06-13T13:37:38Z,#cocacola#lattina#nome#alessia#victoria#cucciole#ti#voglio#bene#dolci#viadelcorso#troppa#fila#adidas#coca#non#è#una#coincidenza#te#amo
3850,5.0,123.0,2013-06-13T13:37:38Z,#lunch #steak #cocacola #smart #winner #munchbox
3851,2.0,148.0,2013-06-13T13:37:37Z,#cocacola #trabalho
3852,2.0,153.0,2013-06-13T13:37:37Z,
3853,1.0,36.0,2013-06-13T13:37:37Z,#cocacola #cherry #instadrink
3854,1.0,335.0,2013-06-13T13:37:36Z,Classic!! #cocacola #always #therealthing
3855,1.0,138.0,2013-06-13T13:31:46Z,#coca#cola#cocacola#nam#pink#black#kitchen
3856,0.0,231.0,2013-06-13T13:31:45Z,Livet. #life #cocacola #coke #watermelon #fruit #chilling #ilike #yum ❤
3857,1018.0,13657.0,2013-06-13T13:31:44Z,Probably the nicest person I've ever met David Beckham.
3858,3.0,319.0,2013-06-13T13:31:44Z,Party drink sorted and ready for the weekend #party #saturday #whiskey #coke #jackdaniels #coke  #alcohol #omgsuchacoolkid #cocacola
3859,3.0,307.0,2013-06-13T13:31:43Z,#retrica #girl #pretty #love #single #nickiminaj #kimkardashian #macklemore #ryanlewis #kanyewest #theheist #pinkfriday #best #diva #like #life #forever #follow #me #followme #kiss #mathilde #coke #cocacola
3860,0.0,125.0,2013-06-13T13:31:43Z,Przyjaciel xx #przyjaciółka  #loveyoubitches #youloveme #iloveyou #outfit #cocacola
3861,0.0,187.0,2013-06-13T13:31:42Z,#old #empty #bottles #coke #cocacola
3862,0.0,44.0,2013-06-13T13:31:41Z,Ahahah ciao non siamo normali ciao. #io#ila#pizzata#classe#serata#pizza#sceme#foto#cocacola 
3863,2.0,281.0,2013-06-13T13:31:41Z,#share#a#coce#with..#cocacola#sunnyday##names#funny#thomassabo#nailpolish#blue#18#happy
3864,3.0,64.0,2013-06-13T13:31:40Z,Endeligt fandt jeg den! 
3865,5.0,60.0,2013-06-13T13:31:40Z,Our last day together my sweety  #charlotte #baby  #friends #bestfriends #love #CocaCola #uneamie #4ever #picoftheday #t4t #jj #followme #instagram #
3866,1.0,11.0,2013-06-13T13:31:39Z,"Tanks favorite toy
#snow#snowy#coke#bottle#litterbottle#empty#cocacola#bulldog#englishbulldog#tank#tankers#followme#followtank#pleasefollow#needfollpwers"
3867,0.0,165.0,2013-06-13T13:31:39Z,#cocacola #santacruzdelasierra #scz #bolivia #almuerzo #red #plato
3868,0.0,124.0,2013-06-13T13:31:38Z,:-) #sloneczko #cocacola #podzielsieradoscia #sharecoke #studioeffect
3869,0.0,36.0,2013-06-13T13:31:38Z,Hell Yeeaaah :D #ShareACoke #CocaCola #Liam
3870,3.0,167.0,2013-06-13T13:31:37Z,콜라는 역시 코카콜라 :) #콜라 #펩시는건강에안좋음 #cocacola
3871,0.0,241.0,2013-06-13T13:31:36Z,"When I'm a #kid, I like to #drink this. This is because I feel like I'm #eating an #IceCream xD. #Coke #CocaCola #Cola #CocaColaVanilla #vanilla #cokevanilla #drinks #beverage"
3872,0.0,238.0,2013-06-13T13:31:36Z,#Perspectivas #en #la #playa #contigo #miamore #fafingo #y #la #botella #de #cocacola #gigante #destapa #la #gran #felicidad jajaja #canide #mera #galiciaenbyn #galicianstyle #galiciacalidade
3873,,,2013-06-13T13:25:37Z,When did #CocaCola start making these? They're awesome! http://t.co/Sz0SSprt2J
3874,,,2013-06-13T13:25:37Z,Ne cherchez pas elle existe que chez moi #CocaCola #ThisIsLife http://t.co/hMKDahx6tb
3875,4.0,56.0,2013-06-13T13:22:58Z,#share #a #coke #with #kelly #lol #cocacola #cola #red #delicious -#i #get #it #from #muly #dads #work- #sweet
3876,0.0,342.0,2013-06-13T13:22:57Z,#study period.  #coke #cocacola #drink #bottle #ipod #beadyeye #flickofthefinger #laptop #apple #dell #school
3877,1.0,14.0,2013-06-13T13:22:57Z,#zidny #watch #wreckitralph #drink #cocacola #night #bedroom #enjoy #instapic #ig
3878,0.0,167.0,2013-06-13T13:22:56Z,#teile #dein #CocaCola #mit #deinem #Beachboy :-)
3879,0.0,88.0,2013-06-13T13:22:56Z,"I think this the closest I'll find to my name 
#cocacola #dietcoke #bottle #shareacoke #francesca #drink #nams"
3880,7.0,49.0,2013-06-13T13:22:53Z,#school#cocacola#bf#smart#love#bored#nails
3881,2.0,109.0,2013-06-13T13:22:51Z,#mmm #cherry #coke #cherrycoke #cocacola #chilled #fruity #refreshing #beautiful #yummy #just #what #i #need #yesss #instagram #instafollow #iphone #iphoneonly
3882,0.0,331.0,2013-06-13T13:22:50Z,#cocacola #cocacolave
3883,9.0,295.0,2013-06-13T13:22:49Z,#swag #cocacola #america #city #ragrag #vans #break #followme #followher @mary9852
3884,6.0,72.0,2013-06-13T13:22:49Z,Заслужила сегодня этой гадости:) #сессия #экзамены #street #fashion #style #cocacola
3885,0.0,331.0,2013-06-13T13:22:48Z,#cocacola #cocacolave
3886,0.0,0.0,2013-06-13T13:22:47Z,#cocacola#fun#summer
3887,4.0,28.0,2013-06-13T13:22:47Z,
3888,9.0,263.0,2013-06-13T13:22:46Z,#friends #friendship #instafriends #mirror #pic #instagood #instalife #instadaily #instaphoto #insta #instagrammers #cocacola #happiness
3889,0.0,16.0,2013-06-13T13:22:45Z,Les moments commes sa ou tu as envi tout simplement de tuer la 1ere personne qui est vient #cocacola #ceboittresfrais #merde #leseume #techniqueZ
3890,8.0,33.0,2013-06-13T13:22:44Z,#instacocacola#cocacola#coca#instadrink#drink#instacool#cool#follow#instafollow#instagood#good#tbt#Adrien#love#instalove#memories#instamemories#instabrother#brother#photooftheday#instaphotooftheday#pics#ice#instasun#sun#instafamily#family#coca#cola
3891,4.0,12.0,2013-06-13T13:22:44Z,With @dyingluna #cocacola #friendship #friends #fame #stupid #funny #fun #happiness #iloveyou #instadaily #instagood
3892,3.0,374.0,2013-06-13T13:22:43Z,#coke #cocacola #cocacolacherry #cocacolavanilla #cocacolaclassic #my #Name
3893,0.0,331.0,2013-06-13T13:22:42Z,#cocacola #cocacolave
3894,8.0,138.0,2013-06-13T13:22:42Z,❤
3895,1.0,33.0,2013-06-13T13:22:41Z,#amica#love#cocacola#mare#sole
3896,0.0,31.0,2013-06-13T13:22:40Z,#reyiz #canberk #cocacola
3897,0.0,331.0,2013-06-13T13:22:40Z,#cocacola #cocacolave
3898,1.0,213.0,2013-06-13T13:22:39Z,GLAM!!! Calça glamour Carlota Costa e calça resinada Coca Cola Clothing..... #welove  #weneed #carlotacosta #shine #coleçao2013 #cocacola #lojatribo
3899,1.0,201.0,2013-06-13T13:22:38Z,Cocacola#marty#bella#condividi#questa#cocacola#con#ME#yo#ahahah❤✌
3900,5.0,57.0,2013-06-13T13:22:37Z,<3
3901,31.0,449.0,2013-06-13T13:22:36Z,@kikkoscalas #cocacola #amore #love ❤❤❤
3902,3.0,0.0,2013-06-13T13:17:28Z,Iron man logolu cola içerim ben. #ironman #ironman3 #marvel #robertdowneyjr #instalike #instadaily #instamood #cocacola #coke #instagood
3903,4.0,0.0,2013-06-13T13:17:28Z,coca-cola!  #cocacola #drink #soda #mydrink #red #coke #instadrink #instadaily #photooftheday #f4f #followme #followforfollow
3904,2.0,0.0,2013-06-13T13:17:27Z,#Teil #dein #CocaCola #mit #dem #schönsten #Mann #und #deinem #Bruder #hahah #lol #Mirelle #Paark #huhuu #fun #okk
3905,4.0,0.0,2013-06-13T13:17:27Z,#shareacoke#natalie#cocacola#glassbottle#loveit#refreshing#icecold#yum#love#coke
3906,0.0,331.0,2013-06-13T13:17:27Z,#cocacola #cocacolave
3907,1.0,0.0,2013-06-13T13:17:25Z,I'm lovin' it <3 #drink #CocaCola #coke #lemon #ice #summer #fresh #cool #glass #iced #cola #food #sun #summertime #happy #family
3908,0.0,0.0,2013-06-13T13:17:24Z,#share #a #cocacola #with #neymarjr #seg #wie #geil
3909,0.0,130.0,2013-06-13T13:17:23Z,Lakótársaim ;) :) #sugar #zero #cocacola
3910,1.0,30.0,2013-06-13T13:17:21Z,#cocacola #drink #drinks #slurp #pub #bar #liquor #yum #yummy #thirst #thirsty #instagood #cocktail #cocktails #drinkup #glass #photooftheday
3911,2.0,17.0,2013-06-13T13:17:19Z,#is very delicius#is prety#cocacola zero #this is my favorite# ñamñam#
3912,11.0,586.0,2013-06-13T13:17:18Z,"I feel famous 
#coke #bottle #me #luke #love #it #cocacola #share #instagood #instagram #instadaily #red #picoftheday #doubletap #like4like #like #summer #famous"
3913,0.0,133.0,2013-06-13T13:17:18Z,Omnomnom #coke #cocacola #cadburys #chocolate #buttons #choccybuttons #nommyfoods #sweeties #sweetietime
3914,1.0,45.0,2013-06-13T13:17:17Z,Fordi eg e sunn! #donut #healthy #extra #cocacola #sweet #loveit
3915,0.0,41.0,2013-06-13T13:17:14Z,#flores #flowers #jarron #vase #cocacola #coke
3916,8.0,285.0,2013-06-13T13:17:13Z,@colettestore #colettewaterbar #cocacola #amazing #cool #dream #swag #style #instacool #instafood #fashionblogger #picoftheday #love #event
3917,2.0,96.0,2013-06-13T13:17:08Z,Пригласили на д.р#happy#nice#pretty#summer#sun#glasses#red#roses#CocaCola#good#day#radio#happybirthday#present
3918,2.0,236.0,2013-06-13T13:17:05Z,#cocacola #coke #zero #light #fresh #cold #after #school #sports #schooltime #over #pink #nailpolish #drink
3919,22.0,338.0,2013-06-13T13:17:02Z,#sun #friends #paris #saint #paul #coca #zero #instapic
3920,0.0,4.0,2013-06-13T13:16:59Z,#cocacola #maurizio #gaia #gabriele #noi #team #crazy #staff #crazytrain #joinus #venite #a #i #crazy #pizzinoecoca #instacrazy #-.+
3921,3.0,106.0,2013-06-13T13:16:56Z,#share#a#coke#with#me#cocacola#haarlem#amsterdam#holland#türk#turkey#instaturk#instaturkey
