"X","Unnamed..0","Unnamed..0.1","instagram_likes","instagram_comments","instagram_followers","country","title","zip","kmeans","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","rf"
1254,1254,"1254",8,1,237,NA,"#cocacolanamebottle",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5174004384899
1931,1931,"1931",4,2,935,NA,"BEST FRIENDS FOREVER.:) #BESTFRIEND #yolo #happy #love #lovely #and #sogood #day #whit @rainbows_princess #loveyouforvever #forever #ily #youaremyfamily <3 #swag #cola #cocacola #happy #love",NA,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.9795226870342
4279,4279,"4279",1,1,26,NA,"Ich bin eine #Prinzessin. Davon bin ich fest Ã_berzeugt! #egalwasdieandernsagen",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92581643324858
1762,1762,"1762",4,0,89,NA,"#fslc #followshoutoutlikecomment @TagsForLikes #TagsForLikesFSLC #follow #shoutout #like #comment #TagsForLikes #f4f #s4s #l4l #c4c #followback #shoutoutback #likeback #commentback #love #instagood #photooftheday #pleasefollow #morocco #pleaselike #pleasecomment #teamfslcback #cocacola #follows #shoutouts #likes #comments #fslcalways",NA,9,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32762559221824
6420,6420,"6420",317,2,1388,"France",NA,"6400",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.745225055856
70,70,"70",19,0,338,NA,"#cocacola #coca #cola #world #atlanta #georgia #music #trip #2013 #spring #break #springbreak #fun #violin #orchestra #band #cold #cute #funny #followme #like #picture #this #pic #coke #brown #bubbles",NA,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15.6676594072594
3350,3350,"3350",2,0,293,NA,"#cocacola#zero",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72457839283274
4589,4589,"4589",5,0,50,NA,"#boss #GOODMONEYMUSIC#fashion#laagliggende#swek #cola#swag#shout#shoutout#respect#yolo#bbfh#cocacola#healthy#health",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76988708130482
14,14,"14",0,1,346,NA,"Edgar & I sporting winter inspired pajama pants! #socomfy #winter #penuins #polarbears #cocacola maybe? #studious #studying #calculus & #statics #summerschool #collegeprobs",NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61183224480621
5187,5187,"5187",0,0,180,NA,"Mitomanie gratuite. 
#cocacolaï”ù",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11724391219245
1408,1408,"1408",0,0,14,NA,":) #america #headband #flag #cocacola #sunglasses #nails #tan",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597634116524542
3201,3201,"3201",NA,NA,NA,NA,"Klart att jag mÃ¥ste ha en #cocacola med mitt namn pÃ¥! http://t.co/4z094An4cF",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5757,5757,"5757",3,0,164,NA,"#coca #cola #cocacola #open #happiness #happy #blackandwhite #took #drink #drunk #cool #pretty #tbt #instapic #instacool #instalike #instalikes #followme #shoutouts #shoutout #freeze #instagramer #164 #great",NA,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.87500566856861
6917,6917,"6916",7,0,52,"France","#partager #un #cocacola #avec #moi #instacool #cool #love <3 :D","6130",9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.77763194982832
5024,5024,"5024",3,5,33,NA,"_”____, ___¸_»Ñ‹__ _´____. ___´___° :))) _¸ Ñ‚_¸Ñˆ_¸___° !",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.728821629552
2083,2083,"2083",266,11,5314,"Brazil","I can't waste time, so give it a moment. I realized nothing's broken...no need to worry about everything I've done, lived every second like it was my last one.","13290-000",2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.982277427855
801,801,"801",8,1,369,NA,"My name is building up nicely ï‘Œ",NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.7750690192606
762,762,"762",1,0,148,NA,"#few #years #ago#sharm#and#sheik #egitto#together #2004 #noi#piccoli#piccini #fratello#e#sorella #ti #voglio#bene #instaever #instalove #instafamily #piscina#swimming#pool #win #game#cocacola",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73632345975569
2719,2719,"2719",0,0,167,"Turkey","#thanksmigros #nostalji #cocacola #instaeffect","34488",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30068496064594
5946,5946,"5946",7,0,272,NA,"#churras #quelindas #pink #smile #forever #fanpage #doubletap #igdaily #swag #webstagram #picstich #afternoon #pretty #love #igers #swever  #young #love #photography #cool  #20likes #cocacola #destapalafelicidad #equis #de",NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.89190975961647
2,2,"2",1,0,211,NA,"It's been ten years already? #tbt #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43280822749037
1857,1857,"1857",3,0,212,"United Kingdom","Finally found a bottle with my name on it... And @jayjahangiry's also! #mademyday #coke #cola #cokeshare #cokebottle #advertising #branding #cokecampaign #cocacola","W6 9",1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60519248837898
8310,8310,"8309",2,0,57,NA,"Tu de 4 virado para o tejo #friend #telepizza #cocacola #iloveyou  #sqn #atrasado #migos #lindos #forever",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31880748993858
8243,8243,"8242",8,0,134,NA,"#schwester #sister #sis #sestra #seka #schwesterherz #cocacola #cola #austria",NA,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43380619638253
6537,6537,"6536",0,0,134,NA,"#occhi #bassi #dentroaipiedichetesorohai?#cocacola #testavuota #drittoinfaccianonmiguardimai #tarm",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06430137109309
2965,2965,"2965",1,0,32,NA,"#cocacola #carica #sun #chilling #xoxo",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09190020572524
4585,4585,"4585",0,0,100,NA,"#cocacola #hendrikenbas xd",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71894894066633
6622,6622,"6621",9,0,89,NA,"#share #a #coke #with #me #coca #cola #cocacola #instamood #instagood #turkey #holland #doei.",NA,9,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0258920732125
5511,5511,"5511",3,1,200,"France","Merci @ines_carlier ! #coca #names #cocacola #coke #instacoca #instafriends #classroom #holidays #love #partageruncocaavec #anais","72200",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93320425179345
5573,5573,"5573",6,0,124,NA,"#dietcoke #coke #swiftie #beautiful #taylor #taylorswift #love #cokezero #swift #drink #redtour #lol #food #sweet #22 #forever #night #like #blonde #stayextraordinary #dress #fries #diet #bacon #pretty #perfect #me #likeever #style #cocacola",NA,9,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98162741684838
1932,1932,"1932",4,0,319,NA,"#Docs #socks & #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5802858160003
1927,1927,"1927",31,1,637,"Russia","âù_",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1798566651583
3460,3460,"3460",0,0,23,NA,"#cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07709476623979
8384,8384,"8383",2,0,57,NA,"#Instalove  #instacut  #EuComJuba #cats  #CocaCola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38620011410871
8562,8562,"8561",3,0,66,NA,"#cocacola #kompis #vÃ_nner #sommaren #solen #kÃ_rleken",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92065077913992
6580,6580,"6579",22,5,240,"Italy","La voglioooooo!!!! âù_âù_âù_âù_","98124",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.3742196730904
6520,6520,"6519",0,0,96,NA,"Finally #cocacola#love",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59907787653571
4763,4763,"4763",0,0,23,NA,"Must have picture.. #sharing a #cocacola with #maria",NA,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915827688088067
20,20,"20",1,0,19,NA,"AcompaÃ±a un Mmmm... Con un Ahhhh... Cocacola Light #Cocacola #CocacolaLight :)",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63918553442491
5413,5413,"5413",0,0,46,NA,"#cocacola #ola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992448547393732
7438,7438,"7437",8,1,39,NA,"I found you! #Louis #LouisTomlinson #ShareACoke #CocaCola #OneDirection #Lovely #Love",NA,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17430119777788
6679,6679,"6678",3,0,46,NA,"Quien dijo que la felicidad no cabe en 40 pesitos #cocacola #rancheritos #cheetos #palomitas #forevergorditos #foreverfat #love #comida :3",NA,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.58858049872348
4023,4023,"4023",0,0,15,NA,"Sisi!! #MyName #Merci #CocaCola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966695444266204
4761,4761,"4761",0,0,189,NA,"PartiÄçka #partiÄçka#cocacola#coca#cola#sk#svk#slovakia#red",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07586448402746
4774,4774,"4774",7,0,134,NA,"#my#crazy#friends#bojana#tanja#all#blonde#blondies#blonde#naturalblond#cocacola#coca#cola#today#after#school#loveyouall#love#you#all#hearts#girls#n<3",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06430137109309
12,12,"12",2,0,12,NA,"#expense #instamood #milo #fanta #cocacola #sprite #instagood #like4like #likeforlike #likes",NA,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.16233903498276
3159,3159,"3159",115,1,794,NA,"""... Quero a Paz do seu Sorriso (8)...""",NA,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4473137814932
5436,5436,"5436",4,0,90,NA,"#cocacola #misiek #sweet #lol #przejebalamzeton #chill #art #love #cute #loffMarcel #loffMaciej #lol",NA,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.01559053629511
7361,7361,"7360",7,2,201,NA,"#trink #ne #coke #mit #lisa #instagood #instafood #cocacola #thihi #nahi",NA,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2244874873023
3167,3167,"3167",0,0,271,"Poland","#sloneczko#cocacola#sweetheart","26-630",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55737099976712
3646,3646,"3646",1,1,97,NA,"coca cola agora tem as corea do brasil #brasil #copa #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18286953509735
5091,5091,"5091",1,0,32,NA,"_____»_° _¸ ___µ____Ñ€_°Ñ„_¸Ñè. _¡_µ_____´__Ñè Ñ†_µ_»Ñ‹__ _´_µ__ÑŒ __Ñƒ_¶____ ÑƒÑ‡_¸Ñ‚ÑŒ ___°Ñ€_¸_°__Ñ‚Ñ‹,Ñ‡Ñ‚__ _±Ñ‹ _·_°__Ñ‚Ñ€_° _¿___»ÑƒÑ‡_¸Ñ‚ÑŒ Ñ…__Ñ‚Ñè _±Ñ‹ 6. #geographic #cocacola #home # summer #girl #light",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.84079524908962
5234,5234,"5234",1,0,84,NA,"just got home :) free monde mamon from school.#happy #tummy #satisfy #yummy #burp #mamon #cocacola #snack #fatty #instapic #foodporn #ig",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974504249757079
6387,6387,"6387",0,0,115,NA,"SÃ_ falta umaa #Chupasociedade @luanpugas  #cocacola  #coca #copafifa  #vamosjuntoscolorirobrasil #cocaazul #cocaverde",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3859072929608
3505,3505,"3505",0,0,1251,NA,"Hahahah yeeaah thx :D @laura, amanda :D #cola #coca #cocacola #colazero #zero #cocacolazero #themaster #the #master #softdrink :D",NA,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51549005986941
8157,8157,"8156",9,0,219,NA,"Condividi questa #cocacola con #Giada ! 
#me #girl #my #name #funny #cool #red #cola #coke #brunette #beautifoul #eyes #yeah",NA,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.30995320088176
8540,8540,"8539",5,0,209,NA,"This is the bomb #coke #cocacola #cherry #omg #heaven",NA,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.18483534012169
2071,2071,"2071",5,0,100,NA,"#share #a #coke #with #Sharon #Hendrik #Danny #cocacola #red #hmmmm #swag #vol #leeg #flesje #dopje #bottle #swaggie @sharonhuisjes",NA,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.1162227992526
6427,6427,"6427",49,5,470,"Brazil","Namorada nova,Ã© nois di novo,dai pa mais ! Hahaha Feliz dia dos namorados #sccp #amoreterno #noisdinovo  #corinthians","37550-000",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9160158002739
8015,8015,"8014",9,0,149,NA,"#me #cocacola #nails #mynails #black #love #mylove #mypic #share #boyfriend #xpro #drink #favourite #red #watch #pink #sII #instagood #instaphoto #picture",NA,9,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07307523601785
5352,5352,"5352",1,0,17,NA,"#CocaCola #Cherryflavor #first try #groceryshopping #funny #island #survive #day14",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989727119781777
5600,5600,"5600",163,1,1558,"Kuwait","Crazy Arsenal.",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1972465205019
8311,8311,"8310",1,0,21,NA,"#sanluispotosi #montecaldera #vivero #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945731656575939
7540,7540,"7539",7,0,121,NA,"Almociin de leves ! #strogonoff#cocacola#batata#cerveja#salada#adoro ! #almoÃ§o da mÃ£mÃ£e!",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5615100159945
5140,5140,"5140",0,0,141,"United Kingdom","#share #coke #cocacola #cokezone #cambridge #friends #name #claire","CB2 3",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36510863098002
7280,7280,"7279",11,0,163,"Italy","#cocacola #drink #afternoon #hot #day #milan la #vip #cocacolazero #cocacolaworld #cocacolaclothing #cocacolabottle #iphonesia #instadaily","20121",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.35088700843252
1007,1007,"1007",3,0,108,NA,"Mhmm..â˜º. #cocacola#icecold#summer#friends#and#fun#nofilter#instamood",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78704966282299
6775,6775,"6774",14,2,161,NA,"#condividi #questa #cocacola #con # felicitÃ  #queeeeee #wunderschÃ¶n #WoW #tlers #tags4like #tagsforlike #tantolove #intacool #instafriend #instaafternoon #intaphoto #instaparty #instahappiness #instalove #instafun #instagood",NA,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5612595048428
5525,5525,"5525",0,0,198,NA,"Not only do they look like a happy couple but Eleanor looks like Louis' sister. (Hate comments will be deleted) #onedirectionphotochallenge #elounor #cocacola #LouisTomlinson #EleanorCalder",NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60455758972163
1315,1315,"1315",0,0,64,NA,"#cocacola. #coke. #love",NA,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09748937842802
711,711,"711",0,0,36,NA,"#green #enchiladas #flame #hot #munching #out #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1256542315661
4110,4110,"4110",2,0,55,NA,"El happycubata strikes again... me recuerda al maestro Hu wei de kung fu panda @bukanorteastur #cubata #happy #cocacola #drink",NA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36946942479011
6902,6902,"6901",8,1,247,NA,"#summer#drinks#ice#forrest#cocacola#beer",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3256102147007
6496,6496,"6496",2,0,55,NA,"Condividi questa coca cola con il tuo amore! #cocacola #aperitivo #love #sun #red #white #como #l4l #f4f",NA,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17588256102586
7236,7236,"7235",15,1,67,NA,"No lider cuzamigus",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83955765445103
