,instagram_likes,instagram_comments,instagram_followers,country,title,zip
244,1,0,124,Brazil,"Carboidratos e sais minerais em forma de tangerina e uva verde, para os meus treinos a noite rs....#drinks #beverages #fit #fitness #gym #lifestyle #powerade #cocacola",11030-540
245,1,0,57,,Ahahahaha! #coke #cocacola,
246,10,0,1684,,A Coke from mexico w. Some hot cheetos >>>>> #fire #dailydose #perfect #cocacola #hotcheetos,
247,9,0,1110,,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag",
248,3,1,33,,CombinaÃ§Ã£o perfeita sim ou claro?  #cocacola #doritos #perfect #delicious #paradise #good #food #cool #love,
249,642,12,10394,Brazil,Linda!!!!! ï’– @isaflohr,03181-100
250,6,0,1110,,"Rihanna. #love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag",
251,2,0,143,Brazil,No shops #shopping #love #forever #cocacola #directioner #like #tagsforlikes,
252,1,0,289,,I need a #coke in my life! #cokehead #lifeofacokehead #lifeofacokeaddict #teamcoke #cocacola #coke I <3 coke :),
253,1,0,158,,#berries #stawberries #blueberries #blackberries #cocacola,
254,6,0,1110,,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag",
255,1,0,846,,#yum #vanilla #cocacola #fatty,
256,0,0,161,,#summer2012 #throwback  #bbq #cocacola,
257,1,0,5,,#cocacola#girl#love,
258,0,0,235,United States,With my best friend drinking Arizona and Coca Cola on the metro mover #delicious#arizona#tea#cocacola#on#metromover#to#bayside#chilling#instagram#instagood#instalikes#follow#picoftheday,33136
259,0,0,140,,#cocacola,
260,2,0,166,,#cocacola #jackdaniels #drink #nice #want #that #like4like #girl #boy #all_shots  #love #it #fashion #pic #shots #photooftheday #classic #beyond,
261,0,0,77,,#cocacola#day#cold,
262,14,2,1450,,"âù_coca Cola ï‘çï‘Œï‘_??
.
. âœ¨Followï‘‰ @hipsterco__  and @hiplet âœ¨",
263,0,0,127,,could get used to this.  #sanuks#hammock#cocacola,
264,0,0,124,,#cocacola,
265,2,0,91,,#cocacola #name #myname #style #art #color #love,
266,0,0,72,,DÃ©jeuner chez #Oscar ce midi avec Ã‰milie pendant sa pause #sandwitch #CocaCola,
267,0,0,166,,Variando un poco para que la desvelada no sea tan aburrida.. #bac #tomorrow #gonatygo #icandoit #cocacola #drpepper #adiction #stuDYING,
268,5,0,1110,,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag",
269,0,0,176,Colombia,Mini CocaCola #cocacola,
270,5,0,1110,,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag",
271,0,0,473,,La mÃ¡s feliz con este regalitoooooooo me volverÃ© mÃ¡s adicta a estas cosas ï˜ç #lipsmacker #cocacola,
272,0,0,156,,#cocacola #love  10 meseci <3,
273,0,0,94,,Because I'm that cool. ... #shameless #selfie #salon #ponytail #blondie #cocacola #shorts #mirror #yay,
274,0,0,64,,#chichatime #chicha #coca #cola #cocacola #cherry #cherrycoke #insta #instachill #chill #chillin #instachicha #instacoca #instamoment #plaisir #bonheur #soiree #love,
275,2,0,402,,#cocacola #smile #goout #life #golook #day #tagsforlikes #red #pub #friend #instagramphoto #jj #CHISORRIDE.,
276,2,0,184,,#mine#love#heart#puppy#cool#friend#red#best#cocacola#my#look#cartiera#with#friends#and#my#cousinâù_,
277,0,1,8,,Do u like it?,
278,3,0,36,,Are you thirsty? You can share my #coke #cocacola #cola #icy #ice #chill #chilleddrink #drink #softdrink #cafe #frame #likeforlike #like #drinkit #thirsty,
279,5,0,28,Spain,Noche de pely con palomitas #pely #film #sofa #cocacola #coke #popcorn #palomitas #guy #gay #antigua #dvd #losjuegosdelhambre,11207
280,11,3,376,,,
281,0,0,38,,#messedup #can #coke #cocacola #bed,
282,0,0,5,,Bajoneando un poco #cocacola #toddy #cocolate,
283,0,0,118,,Ã‰oqtatendo#pizza#dalvalucia#filÃ©palha#salameitaliano#cocacola#quinta#naelegancia,
284,1,0,95,,#CocaCola#Tasty#Colatag#Instacola#Coke#red#white,
285,,,,,Hoje Ã© dia de #mcdonald #quarteirÃ£o #batatinha #cocacola #amomuitotudoisso #delÃ_cia !!! http://t.co/6EZkYyz2AB,
286,,,,,Je partage un Coca avec @ArDucret !! #cocacola #lucky http://t.co/HUzPXkOD44,
287,,,,,Father's Day present project complete â˜ºï˜ç #CocaCola #coke #coaster http://t.co/JxBLwZcz7P,
288,,,,,Nottteeeeee amore ;) hahaaaaaa #cocacola #condividi #con #il #mio #amore &lt;3 http://t.co/slrz11wwv0,
289,,,,,#sharing #CocaCola #MarcTracey #Angelaa #bestfriends http://t.co/c3zicaXGx5,
290,1,0,766,,#coke #cocacola #cola #top #can #hipsta  #follow #me,
291,6,3,438,,"Ciao stella, ci manchi! @dececco98 da Sara e Lucia lol",
292,0,1,143,,JÃ¡ que nao rolou sushi... #partiu gordice numero 2!#gordice #catdog #fome #estreito #qgdapri #cocacola,
293,0,0,46,,Found it!! #coke #Laura #cocacola #happy,
294,1,0,597,,My mission is to find a Coca Cola machine on tour in England ï_ˆâœè ... I know I'm sad I just really want one with my name on ï˜§ï˜” #shareacoke#cocacola#mission,
295,0,0,44,,#OraDuLanche #96FM #BauruCity  #CocaCola,
296,1,0,212,,#coke #cocacola #vanilla #amazing #favourite #omg #instagram #edited #tagsforlikes #tagstagram #instahub #instamood #instagood #instawow #like #clicktwice #taptwice #doubletap #doubleclick #likeit #10likes #20likes #30likes #filter #effect #instacollage,
297,0,0,321,,#cocacola #mcdonalds #drink #coke #eat #lala,
298,3,0,114,,#cocacola#tesoro#beautiful#photo#photographer#followme#instagram#instalove#instamood#instagood#instasummer#summer#instafollow,
299,10,0,322,,"My best friend was so sweet to buy me this cocacola with my name on, hÃ_hÃ_ | #cocacola #coke #love #summer #instagood #drink #like #love #training #swag #instadaily #beautiful #igers #bottle #cola #follow #instagram #light #coca #home #instamood #instalove #cool #followme #instabeauty #instagramhub #bestfriend #instacool #tagforlikes #picoftheday",
300,0,0,638,,Pizza + Coca-Cola. Ta aÃ_ um belo casal! Hahaha. #pizza #cocacola #love #food #night #yummy #nham #like #like4like #follow,
301,1,0,123,,#marihuana #bacardi #coke #cocacola #ps3 #pes #resistence3 #killzone3 #relax somos nosotros con andrew,
302,2,1,233,,Coca-cola cherry :),
303,2,0,226,,#cocacola #coke #old #photo #instafun #instagood #loveit #lol,
304,0,0,125,Brazil,#Mc #dlÃ§ #batatinha #cocacola #hamburguer hmmm.,30190-050
305,1,0,132,,#justme#working#glasses#pink#cocacola#bored,
306,5,0,109,,#cocacola #light #  colecciÃ_n #verano #2013 #coke #light #colection #summer #2013 #animal #print #animalprint #diseÃ±o,
307,1,0,178,,Brinde da #cocacola com esmaltes da #avon nas cores *babado forte *estava escrito *deliciosa *garota da capa,
308,0,0,652,,@BedeBens #condividiunacocacola ...sorellona!!! #cocacola,
309,3,0,218,,Im in the VIP chillinâœŒ#working #cocacola #cokobongo #vip #staff #revolucion #tj #loveit,
310,0,0,496,,Father's Day present project complete â˜ºï˜ç #CocaCola #coke #coaster,
311,,,,,"Thanks @lherring_xx for my coke, told you I wouldn't drink it :-) #cocacola http://t.co/LOqz4FFoYL",
312,1,0,242,,Neked is egy coca cola: @kikiih22 @hzsuzsi99 #cokezone #cocacola #cola #kira #zsuzsi #name #like #red,
313,0,0,17,,Coca Cola in libertÃ  #cocacola#freedom#art,
314,2,1,38,,Ayyyy!ï‘Œ #shareacokewithdan #shareacoke #cokezero #cocacola #bus #londonbus #london #dan,
315,0,0,86,,#CocaCola  #tokyo #sonho #perfeito *-*,
316,0,0,174,United Kingdom,#cool #little #cocacola #lorry #in #the #mainsquare @ #marrakech #holiday #exotic #oneworld,CM22 6
317,3,2,51,,Foto qla del matias el la saco po wasoo,
318,0,0,262,,Jantar #cocacola #strogonoff #euquefiz #hmmm #delicia #goodnight,
319,0,0,352,,#americandad #popcorn #coke #cocacola #yum,
320,2,0,172,,"CocaCola Don't Have Shit on Me!!
#CocaCola #instadaily #instagood #instamood #ikonic_rides #implus_daily #instagrammer #myname #amazing #drink #LOVEIT",
321,2,0,233,,In class #rollingstone #daftpunk #cocacola #prada #class,
322,1,0,190,,#Love #my #boo #CocaCola #Cola #Photo #Luff @laurax0172,
323,0,0,118,United States,I used to be so organized...Then I went to work for #cocacola AHHH!! ï˜_ï˜Å,30339
324,0,0,115,Brazil,Hmmmm minha noite hoje vai ser uma delÃ_cia kkk #ruffles #cheetos #bis #cocacola #delicia,18160-000
325,9,0,235,,#twitter #facebook #cocacola #mcdonalds #kfc #miami #nyc #newyorkcity #losangeles #rio #mexico #dubai #bombay #paris #londres #tokio #china #brasil #canada #russia #japan #egypt #lasvegas #chicago#atlanta #sandiego #india #autralia #spain #germany,
326,62,3,750,Albania,#now #me #home #bored #eating #cookies #icetea #tea,
327,0,0,359,,#cocacola #njanja #favourite #present #bestfriend âù_ï’›,
328,0,0,31,Mexico,Comida de hoy cx con#ensalada #yumm #cocacola #sÃºper rica â™¥,58255
329,0,1,47,,Tonites #bachelorschow #babyspinich #onion #peppers #mushrooms #whitepotatoes will lay sum #jerked #chicken over top and #crockpot for 6 hrs.,
330,2,1,206,,#hi #coca #cocacola #light #cocacolalight #diseÃ±o #animalprint #swag #friend #friends #coolday #funny #crazy #vashappenin #olakease #uploadpics #imbored #lol #xd #instaweird #instagram #instagood #instacrazy #instacool #instamood #like #likes #tagsforlikes #followme :),
331,0,0,367,,#cocacola #kaiser #heineken #heinekenbr,
332,0,0,41,,#love#cocaCola#nomi#Michela#amazing,
333,1,0,408,,#coke #cokezero #cocacola #vida,
334,0,0,114,,Personalized for @kika2297 #cocacola #name #present,
335,4,0,749,,#cherry #coke #cocacola #drink #followback #instagramhub #iphonesia #follow4follow,
336,6,0,130,Italy,#love#cocacola,35121
337,0,0,31,France,#coca #cocacola #light #partage #uneamie,14470
338,0,0,128,,Look what I found #CocaCola #Bottle #Name #Shocked #Aoife #ShareACoke,
339,1,1,72,,There's only room for happiness,
340,1,0,8,,I found a #cocacola #bottle with #my #name on it. #cola #coke #diet #light #vanilla #cherry #dietcoke #cokevanilla #cokelight #lightcola #colalight #town #leeds #leedstown #saturday #last #sick #chilling #day #chillaxtime #chillax #time,
341,5,0,85,,#beer #cocacola #instalove #igaddict #instalovers #instabeauty #instagallery #instafamous #instasg #swag #life #followme #iphonography #iphonegraphy #bestpicture #golook #all_pixs #gmy #instacool #igersoftheday #insta #igersmanila #yolo #fabshots #tag #popularpic #tagstagramers #tagsta,
342,0,1,49,Mexico,Tengo tantas ganas de cocinar hoy.,7620
343,0,0,72,,Finito. #birthday #cake #cocacola #nom,
344,,,,,That's better #cocacola http://t.co/NeiqvX89X9,
345,0,0,81,,@igor_pereira_  #cocacola #essacocaefanta,
346,0,0,51,,Me and Jason are enjoying a coke together. #coke #cocacola #bardandbreakfasttour,
347,1,0,68,,#vintage find of the day #coke#cocacola @littleletters,
348,1,0,117,,#bored#home#CocaCola#calo#BlackandWhite,
349,35,0,1609,United States,Coca Cola.. #snapback #cocacola #dope #sly #swag #love  #instagood #instadaily #instamood #instagramhub #iphonesia #igers #ignation #picoftheday #instago #photooftheday #tbt #jj #tattedup #like #followme #beautiful #follow #tweegram #hot #summer #instagramers #instahub #me #bestoftheday,11379
350,0,0,85,,desde hoy empiezo a comer saludable decÃ_an.. #completo #chatarra #ketchup #cocacola,
351,0,0,89,Italy,#spuntino #spettacolare #piadineallenutella #cocacola #nutella #buonanotte,69
352,248,3,988,Malaysia,I will miss u Taylor's ï˜ªï˜ªï˜ªï˜ª,40460
353,6,0,269,,"I don't give on your mind!
#love #tagsforlikes #thepierone #sixpack #photooftheday #speak #instamood #cocacola #instalegendÃ_r #skyviewers #summer #home #igers #instageil #body #instadaily #eautiful #iphonely #instagood #bestoftheday #what #sky #picstich #follow #webstagram #clouds #nofilter #bitte  #beautifulsunsetsforeveryone",
354,0,0,14,,I had a psychic barmaid who gave me the right name #uncanny #closeenoughanyway #bonjovi #sunderland #cocacola,
355,1,0,74,,#Mike #my #name #make #it #blurry #because #i #can #coke #cocacola #coca #cola #awesome #ieks,
356,0,0,146,,Best sign in menorca:-) #holiday#cocacola#blue#sign#drink,
357,0,0,130,,#amore#cocacola#love#lattina,
358,227,3,2899,,Like ï‘çï‘çï‘ç wanna win free tix!!! @bampproject @jointherepublik #rmf24hrs #rmf3,
359,0,0,7825,,@instablonde @instaitalia @instagram @instashoutaout @cocacola @olimpiadeluca @olly62 #cocacola #with #my #mom #love,
360,0,0,135,Puerto Rico,dandome una rika fria #cocacola,966
361,1,0,444,,Tche... #Piquinik #school #cocacola #chocolate  #ruffles #cheetos  #doritos  #laka #fini .. #Evandro #LeoLourencao,
362,0,0,21,,This doesn't seem right... #ironic #drink #pepsi #cocacola,
363,4,0,234,,Best homemade sandwich ;) #amazing #sandwhich #cocacola #barbacue #chips #tagforlikes #tflers #followme #bacon #swag #picoftheday #ig #ignation #igdaily #instagood #waiting #xboxone,
364,1,0,111,,"RamÃ_n..!<3
Kennet euis ietzt den bald bald es jahr und bish ebis verdammts wichtigs ii mim lebe.! die zit wird ich nie vergesse hend so viel sache sho erlebt und werdet na zu viel erlebe.! Du weish iaah wege was, es tut mer echt ietzt na leid das ich das gmacht sheiss fehler gsi.! :/ aber zum glÃ_ck alles klert und danke fÃ_r alles, ich freu mich sho uf die nechste paar 100 jahre mit dir.!<3 ly 
#share #a #cocaCola #with #ramon_nicolas",
365,2,1,1081,Israel,_§_•_œ_” _–_” _“_‘_¨ _ ___œ_ê #CocaCola,
366,46,14,95,,#swag#fashion#style#styles#shoes#love#stylish#hair#me,
367,10,2,700,United Kingdom,having a coke with me fave @what_liam_saw â˜º,CH1 1
368,0,0,144,France,PensÃ©e pour toi âù_ #CocaCola #Drink #With #Justine ï˜_ #Cheers,95470
369,0,0,1350,,ï˜çï˜çï˜çï˜çï˜çï˜çï˜çï˜çï˜ç#cocacola #love #beautiful #rockabillylife #tasty #black #white #soda #yum #obsessed #perfect #lovelovelove #thefuckiwontshare #getyourownbitch #lol #unlessyou'redanny #lol #mine,
370,0,0,54,,I couldn't get into the damn bottle! #coke #cocacola #drink #refreshing #skillsthatpaythebills #worthit #drinkies,
371,0,0,23,,night made! #cocacola #haribo #happycola #jellycola #sweet #addict #love #icy #mazag,
372,1,0,290,,"Wanted a slurpee today then right when i got home and opened the fridge,this is wat i see!!ï˜çï˜ç #slurpee#711#yummy#delicious#coke#cocacola#pepsi#l4l#like4like#likes4likes#likeforlike#likesforlikes#like#likeitup#cold#drink#cool#awesome",
373,1,0,132,,<3! #chocolate #bambino #cacao #CocaCola #light #colecciÃ_n #verano #2013 #quericoso #jiji #instachile #instatime #instasantiago #instamazing #instalove #instacool #sweet #nice #picofday #photoftheday #Ã±aÃ±a #FollowMe #likeforlike #l4l #like4like,
374,0,0,61,,Tenia sed. #CocaCola #Coke #Fuimonos.,
375,3,0,397,,Todays snack <3 c: #cheetos #CocaCola,
376,53,14,377,France,C O C A C O L A.,93410
377,0,0,16,,Che storia! #cocacola #coke #pizza #happiness,
378,1,1,290,United States,omg my sister is in the backround AHHH lol #sister,95126
379,1,0,129,,De #segunda Ã  #sexta na chibata. #job #trabalho #work #parceria #churros #kidoguinho #croquete #cocacola #dolly #croquete #bolodapadaria #economia #aniversario. #valecoxinha #bday #amor #friend #habibs #solindos #dieta #carboidrato #evento #emocao,
380,2,0,27,,#the#good#life#beach#cocacola#money#cigarette#food#sun#sister#think#positive,
381,1,1,127,,La chute d'un Empire...,
382,0,0,130,Brazil,#lanche #fominha #cocacola,36880-000
383,4,1,636,Italy,Party rock is outside the house tooonight ï_¶,7100
384,0,0,57,,#tulisa #coke #cocacola #cocaine #lol,
385,3,0,180,Italy,#aperitivo #friends #tesoro #cocacola #girls #me #bestfriend #iphone4 #photo #milano #spain #summer #instagood #instagram #instamessage #fun #followme,20149
386,2,1,204,,Coca-Cola #shareacokewith #cocacola #geeza,
387,2,0,52,,Got my bottle!!!! ;) #cola #coke #shareacoke #bottle #happy #cocacola,
388,0,0,1728,,#cocacola,
389,5,1,106,,#bed#love#it#cosy#selfie#pisstake#bored#kik#talk#face#red#cocacola#top#flash#on#sleep#tech#test#tomorrow#helpp#1moreweek#doubletap#like#instapic#followforafollow,
390,0,0,25,United States,Haha...I love this stuff. I need an UV drip of it! #vanillacoke #drinks #cocacola,59482
391,0,0,10,,You can tell how much I love Pepsi #cocacola,
392,2,0,38,Spain,#cocacola #drink #photo #cool #tirsty #like #Coke :),46120
393,3,0,129,,#cocacola #my #name #mauro #brothers #name #marco #custom #beautifull #love #iphonesia #instagram #instagood #instamood #instagramhub #iphoneonly #igers #igersitalia,
394,0,0,6,,#Cocacola,
395,0,0,285,Sweden,"Blivit beroende, inte sÃ¥ bra ï˜” #cocacola #shareacoke",520 50
396,0,0,284,,Segunda feira tem palestra com o vice presidente da Coca #cocacola #teiaemcannes #cannes2013 #toanimada #cantwait #tachegando #uhuuu #demais,
397,0,0,165,,#shareacoke #with #emilie #cocacola,
398,0,0,132,,#cocacola #colorida :),
399,2,0,284,Italy,AltrochÃ¨ #cocacola formula della #felicita ..mettici il #baffo in #tavola che fa piu #esperienza #birretta #sfizio #pranzo #gusto #instagram,17100
400,31,0,740,Italy,Yooo âœŒâœŒâœŒ #trip #rome #roma #cocacola #drink #autogrill #camilla #happiness #happycami #italy #follow #followme #f4f #tagsforlikes #like #likeall #likeforlike #iphonesia #instadaily #instatalent #bestdaysever #igersoftheday,52028
401,2,0,492,,Love âù_â€_ #amore #love  #coca #cola #cocacola #italian #bottle #ken #red #with #cool #loveit #nice #funny #restaurrant #glasses,
402,1,0,9,,#cocacola #believe #want #this #cocacola,
403,1,0,289,,#my #cocacola #picofday #photoofday #tag4likes #10likes #20likes #f4f #followme #likes #likeever #like4like #igday,
404,25,2,136,,#swiming#summer#lakeofzurich#zÃ_risee#zÃ_ri#zurich#sporttag#badass#lake#bluesky#nice#wheater#refreshing#rowing#realy#cool#guys#water,
405,0,0,134,,"Melhor que a sobremesa do dia dos namorados, sÃ_ o namorado mesmo.. #chocolateemorango #cocacola",
406,42,1,136,,ZÃœRI #zÃ_ri#zurich#sporttag#schÃ¶nswetter#sun#bluesky#zÃ_risee#lakeofzurich#city#beautiful#fontain#rowing#summer#blue#switzerland#landscape,
407,2,1,169,Sweden,10:00 Ã¶ppnar portarna upp till Vattenlandet Sunne! VÃ_lkomna,663 41
